Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
0,0,0,0,7,211.6333333,0,0,28.80119616,0,Aug,1,1,1,5,New_Visitor,FALSE
3,314.5,0,0,22,2837.166667,0,0.008333333,0,0,May,2,4,2,2,New_Visitor,FALSE
0,0,0,0,3,44.5,0,0.066666667,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE
2,63.79166667,1,74,18,385.2916667,0.017042607,0.03754386,12.00869742,0,Nov,3,2,3,2,Returning_Visitor,FALSE
0,0,0,0,64,2018.762066,0.009895833,0.027936058,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE
0,0,0,0,26,664.85,0.026923077,0.066666667,0,0,Dec,2,10,7,1,Returning_Visitor,TRUE
0,0,0,0,23,752.7619048,0.013043478,0.015217391,0,0,Dec,1,1,6,3,Returning_Visitor,FALSE
2,178,0,0,36,943.6190476,0.031944444,0.048194444,0,0.2,May,3,2,1,13,Returning_Visitor,FALSE
8,400.65,0,0,27,952.2833333,0,0.00137931,0,0,Aug,1,8,1,6,New_Visitor,FALSE
1,131.5,5,464.875,19,660.8039683,0.002173913,0.008038828,0,0,Nov,3,2,2,3,Returning_Visitor,TRUE
4,24.16666667,0,0,56,1977.385088,0,0.007471264,0,0.4,May,2,2,1,4,Returning_Visitor,FALSE
0,0,1,12,22,1668.95,0,0.00952381,12.18867006,0,Dec,2,2,1,2,New_Visitor,TRUE
1,60.5,0,0,10,449.5,0.025,0.033333333,0,0,Dec,1,8,2,20,Returning_Visitor,FALSE
1,90,0,0,30,860.3166667,0,0.008888889,0,0,May,1,1,1,7,Returning_Visitor,FALSE
1,12,0,0,63,2138.383333,0,0.012282691,0,0,Dec,2,2,7,1,Returning_Visitor,FALSE
4,26,0,0,22,1671.375,0.018333333,0.040555556,0,0,Nov,2,2,3,8,Returning_Visitor,FALSE
0,0,0,0,29,1073.295779,0.013793103,0.017471264,0,0,Dec,1,1,1,3,Returning_Visitor,TRUE
0,0,0,0,22,1443.25,0.063636364,0.109090909,0,0.8,May,2,2,1,13,Returning_Visitor,FALSE
3,117.85,0,0,9,492.9,0,0.028571429,29.4620883,0,Aug,4,1,1,1,Returning_Visitor,FALSE
2,17,0,0,11,440,0,0.018181818,54.53454545,0,May,2,4,8,4,New_Visitor,FALSE
5,129.5,0,0,33,982,0,0.005882353,0,0,May,2,5,2,4,Returning_Visitor,TRUE
3,64.4,0,0,5,47.3,0,0.022222222,45.82834797,0,Sep,2,2,1,3,Returning_Visitor,FALSE
6,174.75,2,123,33,773.2566667,0.010810811,0.022972973,31.74373458,0,Nov,3,2,1,2,Returning_Visitor,FALSE
1,29,2,149,11,561.55,0.014285714,0.038571429,10.02085714,0.6,May,3,2,1,4,Returning_Visitor,FALSE
6,105.5,0,0,81,2961.483333,0.007058824,0.026666667,0,0,May,2,2,5,4,Returning_Visitor,FALSE
7,187.8333333,0,0,36,1775.516667,0,0.0089599,4.745736842,0,Mar,1,1,1,10,Returning_Visitor,FALSE
0,0,0,0,7,251.6666667,0.028571429,0.011428571,0,0,Mar,3,2,1,6,Returning_Visitor,TRUE
0,0,0,0,58,2174.708333,0.004022989,0.015229885,0,0,Nov,1,2,1,1,Returning_Visitor,TRUE
0,0,0,0,8,167.8333333,0,0.05,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,16,340.65,0.060416667,0.063690476,0,0,Sep,3,2,2,3,Returning_Visitor,TRUE
0,0,0,0,21,979.0166667,0,0.021,0,0,May,2,2,1,4,Returning_Visitor,FALSE
2,287.2,0,0,16,473.2833333,0,0.002222222,0,0,Oct,2,2,1,2,New_Visitor,TRUE
0,0,0,0,26,392,0.007692308,0.030128205,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE
0,0,2,0,99,2622.600281,0.022,0.028519936,0,0,Nov,3,2,2,13,Returning_Visitor,FALSE
0,0,0,0,4,129,0,0.0125,0,0,May,1,1,4,3,Returning_Visitor,FALSE
3,54,0,0,26,1296.183333,0.036781609,0.060344828,0,0,May,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,4,1,Other,FALSE
0,0,0,0,3,21,0,0.066666667,0,0,Nov,2,2,7,3,Returning_Visitor,FALSE
7,349.775,7,145.5,122,7532.511111,0.004615385,0.029612768,0,0,Nov,2,2,6,2,Returning_Visitor,FALSE
0,0,0,0,22,657.42,0.021212121,0.046969697,0,0,Jul,3,2,3,4,Returning_Visitor,TRUE
4,66,0,0,52,1423.790476,0.005454545,0.008484848,0,0,Dec,2,4,7,20,Returning_Visitor,FALSE
0,0,0,0,9,462.5,0.075,0.0875,0,0,May,1,1,3,3,Returning_Visitor,FALSE
0,0,0,0,28,683.3,0.028571429,0.089285714,0,0,June,2,2,3,1,Returning_Visitor,FALSE
4,60.16666667,3,164.5,159,5608.913545,0.002453988,0.018075125,2.702517858,0,Dec,2,2,3,1,Returning_Visitor,FALSE
3,84,0,0,27,655.9166667,0,0.011111111,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE
0,0,0,0,12,483.2916667,0,0.041666667,0,0,Dec,2,5,1,1,Returning_Visitor,FALSE
0,0,0,0,17,289.5555556,0.017647059,0.031372549,0,0,Dec,1,1,1,10,Returning_Visitor,FALSE
5,46.14285714,0,0,51,1346.630231,0.007126437,0.029719534,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE
0,0,0,0,2,0,0.2,0.2,0,0,May,3,2,4,3,Returning_Visitor,FALSE
0,0,0,0,34,1228.5,0.039705882,0.059313725,0,0,Aug,3,2,1,4,Returning_Visitor,FALSE
0,0,1,0,44,2807.164836,0.025,0.027424242,0,0,Nov,1,1,4,2,Returning_Visitor,FALSE
4,115.3333333,0,0,64,1588.944444,0.003076923,0.009213675,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,9,464,0,0.022222222,29.31555556,0,May,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,6,90.16666667,0.033333333,0.066666667,0,0,Nov,3,2,4,1,Returning_Visitor,TRUE
3,115.125,0,0,46,909.522619,0.004255319,0.020449173,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE
1,37,0,0,10,240.4166667,0.018181818,0.022727273,0,0,May,2,2,3,3,New_Visitor,TRUE
3,33,0,0,67,2502.816667,0.006060606,0.011147186,0,0,Mar,4,1,1,10,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,6,2,9,2,Returning_Visitor,FALSE
2,61,0,0,5,97,0,0.04,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
2,61.5,0,0,6,99,0,0.008333333,0,0,Oct,1,1,6,3,Returning_Visitor,FALSE
5,191.8333333,1,17,10,209.3333333,0,0.018181818,0,0,Dec,1,1,8,2,Returning_Visitor,FALSE
1,28.2,0,0,2,0,0.066666667,0.133333333,0,0,June,1,8,2,3,New_Visitor,TRUE
0,0,0,0,13,334.75,0,0.030769231,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
4,353.4,2,0,11,587.2,0.013333333,0.04,0,0,Jul,2,5,2,3,Returning_Visitor,TRUE
1,18,1,6,122,7141.214642,0.012926829,0.01962467,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE
0,0,0,0,73,1209.761905,0.002816901,0.007668232,0,0,May,2,4,3,1,Returning_Visitor,TRUE
0,0,0,0,79,3129.393438,0.018258179,0.044962458,0,0,May,3,2,3,3,Returning_Visitor,FALSE
12,158.5952381,2,167,48,1256.291667,0.003846154,0.016570513,29.76290794,0,Nov,3,2,1,2,Returning_Visitor,FALSE
0,0,0,0,18,356,0.011111111,0.038888889,0,0.2,May,3,2,3,13,Returning_Visitor,FALSE
1,49,0,0,112,2237.603885,0.003933137,0.019128308,0,0,Dec,1,1,4,2,Returning_Visitor,FALSE
0,0,0,0,3,17,0.1,0.111111111,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE
8,89.9,3,20,84,1854.915556,0.004210526,0.012385965,3.170426459,0,Jul,2,2,7,1,Returning_Visitor,FALSE
3,17,0,0,62,1493.353846,0.00952381,0.04031746,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE
4,93.5,0,0,293,12268.24477,0.002837838,0.01542982,2.164809711,0,Nov,2,2,1,2,Returning_Visitor,FALSE
8,245.1666667,2,114.5,129,3098.912088,0,0.001704261,9.073052632,0,May,2,4,1,4,Returning_Visitor,TRUE
3,110.5357143,7,330.2666667,10,396.3452381,0.011111111,0.031834215,0,0,Nov,3,2,4,2,Returning_Visitor,FALSE
7,84.83333333,0,0,57,1897.6875,0.009090909,0.017857143,0,0,Nov,1,2,3,3,Returning_Visitor,FALSE
4,250,0,0,11,418,0,0.014285714,0,0,May,2,2,1,2,New_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,3,10,Other,FALSE
1,43.4,0,0,30,775.8883333,0,0.006896552,0,0,Oct,2,2,4,2,New_Visitor,FALSE
0,0,0,0,89,2924.432937,0.006741573,0.024478493,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE
2,15,0,0,33,2081.5,0,0.017142857,0,0.6,May,2,10,1,3,Returning_Visitor,FALSE
0,0,0,0,7,728.8,0,0,58.9241766,0,Aug,4,2,1,2,Returning_Visitor,FALSE
1,0,0,0,10,304,0,0.02,0,0,May,3,2,4,4,Returning_Visitor,TRUE
0,0,1,0,34,4566.238095,0.02047619,0.059220779,0,0.8,May,3,2,1,3,Returning_Visitor,FALSE
4,85.6,0,0,1,5,0,0.033333333,0,0,Sep,2,4,1,5,New_Visitor,FALSE
6,104.1136364,3,95,95,2411.789279,0,0.01068254,16.78420229,0,May,3,2,5,6,Returning_Visitor,FALSE
0,0,0,0,9,2081,0.044444444,0.1,0,0,May,2,5,2,1,Returning_Visitor,FALSE
5,246.6,0,0,46,1805.146667,0.012244898,0.02122449,0,0,June,2,2,8,1,Returning_Visitor,FALSE
0,0,0,0,4,44.4,0,0.05,0,0,June,2,10,1,3,Returning_Visitor,FALSE
0,0,0,0,19,439.8333333,0.005555556,0.003703704,0,0,Mar,1,1,7,2,New_Visitor,FALSE
6,218.6666667,0,0,24,1737,0.006896552,0.015172414,23.51599702,0,Nov,1,1,6,10,Returning_Visitor,TRUE
7,150.5,0,0,28,549.0833333,0,0.013571429,2.663333333,0,May,1,1,1,2,Returning_Visitor,FALSE
9,164.3333333,0,0,102,4227.094444,0,0.00849359,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE
2,39.4,0,0,62,2021.747727,0.003076923,0.015641026,0,0,Oct,2,2,1,4,Returning_Visitor,FALSE
5,269.8,0,0,8,312.3333333,0,0.01,0,0,Nov,1,1,9,4,Returning_Visitor,FALSE
5,1388.75,0,0,4,1373.75,0,0.02,0,0,Mar,1,1,7,8,Returning_Visitor,FALSE
0,0,0,0,14,207.1666667,0.042857143,0.083333333,0,0.6,May,2,2,7,11,Returning_Visitor,FALSE
0,0,0,0,5,74.5,0,0.08,0,0.6,May,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,8,170,0.075,0.08,0,0,Mar,1,1,7,3,Returning_Visitor,TRUE
0,0,0,0,60,1147.615584,0.004285714,0.024416667,0,0.8,May,2,4,5,2,Returning_Visitor,FALSE
0,0,0,0,29,1102.85,0.009195402,0.028275862,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,2,93,0,0.05,0,0,Dec,3,2,5,2,Returning_Visitor,FALSE
4,60,3,37.83333333,21,868.0166667,0,0.008,40.72562976,0,Dec,1,1,1,2,New_Visitor,FALSE
6,253,0,0,21,686.4,0.003846154,0.012179487,0,0,Mar,1,1,3,3,Returning_Visitor,FALSE
0,0,0,0,16,2337,0,0.013333333,17.76266667,0,Mar,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,39,1208.333333,0,0.01025641,0,0,Nov,1,1,4,1,Returning_Visitor,TRUE
0,0,0,0,1,0,0,0.1,0,0,Dec,8,13,9,20,Other,FALSE
15,831.6222222,0,0,23,845.2788889,0,0.011944444,1.533539275,0,Nov,2,2,7,20,Returning_Visitor,TRUE
0,0,0,0,8,316,0,0.019047619,0,0,Mar,1,1,1,2,New_Visitor,TRUE
1,67.5,0,0,28,873.64,0,0.006785714,0,0,Sep,3,2,1,6,Returning_Visitor,FALSE
10,312,0,0,18,782.5,0,0.002105263,0,0,May,3,2,1,18,Returning_Visitor,TRUE
0,0,0,0,9,1397.666667,0.022222222,0.027777778,0,0,Nov,3,2,4,2,Returning_Visitor,FALSE
3,423,0,0,24,1203.533333,0,0.011111111,0,0,Oct,4,1,1,4,New_Visitor,FALSE
6,279,2,69.5,41,1430.25,0,0.009929078,3.836079931,0,Dec,2,2,2,7,Returning_Visitor,FALSE
3,100.5,0,0,95,1453.640882,0.002105263,0.012761333,0,0,Dec,2,2,3,2,New_Visitor,FALSE
1,20,0,0,38,1264,0,0.028947368,31.48142512,0,Dec,2,6,9,3,Returning_Visitor,FALSE
0,0,8,707.5,51,3981.892484,0.003389831,0.015404896,0,0.4,May,2,2,8,3,Returning_Visitor,FALSE
1,115,0,0,19,1383.191667,0.01,0.019166667,0,0,May,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,14,124.75,0,0.028571429,0,0,Dec,4,6,4,2,Returning_Visitor,FALSE
0,0,0,0,14,183.6666667,0,0.004761905,0,0,Mar,3,2,3,3,Returning_Visitor,FALSE
2,79.5,2,241,4,43.5,0.05,0.0625,0,0.6,May,1,1,8,2,Returning_Visitor,FALSE
2,10.3,0,0,142,4204.433333,0.009722222,0.021345899,0.770991864,0,Jul,2,2,4,13,Returning_Visitor,FALSE
8,77.5,0,0,35,2518.266667,0.01025641,0.012576313,0,0,Jul,2,2,2,2,New_Visitor,TRUE
6,122.8,0,0,7,175.4,0,0.018181818,0,0,Nov,2,5,5,2,New_Visitor,FALSE
9,234.4333333,0,0,20,590.5833333,0.025925926,0.040922619,0,0,Nov,2,2,7,1,Returning_Visitor,FALSE
0,0,0,0,4,82.5,0,0.05,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE
0,0,0,0,15,298.1666667,0.013333333,0.044444444,0,0.4,May,2,10,9,3,Returning_Visitor,FALSE
5,77,0,0,94,3210.848218,0.00212766,0.020921986,0,0,Oct,2,2,3,2,Returning_Visitor,TRUE
1,20.2,0,0,6,1561.2,0.028571429,0.057142857,0,0,Nov,4,2,3,1,Returning_Visitor,TRUE
5,169.975,3,106,90,4792.380767,0.004166667,0.007479289,41.55801982,0,Nov,3,2,6,1,Returning_Visitor,FALSE
2,58,2,22,31,829.1666667,0.03030303,0.040606061,0,0,Feb,1,1,1,1,Returning_Visitor,TRUE
0,0,1,56,8,497.3333333,0.03,0.06,0,0.4,May,3,2,3,3,Returning_Visitor,FALSE
0,0,0,0,28,1023.125,0.007142857,0.028571429,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE
4,48.5,0,0,7,31.5,0,0.026666667,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,2,64,0,0.1,0,0,Feb,2,2,1,2,Returning_Visitor,FALSE
3,21,0,0,19,750.2083333,0,0.019047619,60.51988521,0,Nov,2,2,2,3,Returning_Visitor,FALSE
2,182.4,1,0,19,555.4,0.027272727,0.053030303,0,0,Oct,3,2,1,2,Returning_Visitor,FALSE
2,77.5,1,17,46,1066.566667,0.004255319,0.019148936,51.00308169,0,Dec,3,2,4,10,Returning_Visitor,FALSE
7,327.2357143,4,260,42,443.4990476,0,0.022666667,18.50321705,0,Jul,2,4,6,1,Returning_Visitor,FALSE
8,315.845679,4,382.4,31,1314.112346,0.014285714,0.013518007,37.53469014,0,Oct,1,1,1,4,Returning_Visitor,FALSE
4,562,0,0,22,1945.5,0,0.008333333,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,8,101.75,0.025,0.075,0,0,Nov,2,2,6,2,Returning_Visitor,FALSE
0,0,2,4,45,2984.130952,0.004255319,0.02141844,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
7,490.5,0,0,43,1286.916667,0,0.01037037,0,0,Dec,2,2,3,1,New_Visitor,FALSE
4,54.8,0,0,3,20.25714286,0,0.028571429,0,0,Aug,1,1,3,2,Returning_Visitor,FALSE
11,289.6833333,0,0,41,678.4833333,0,0.032173913,13.57270341,0,Oct,4,1,3,1,Returning_Visitor,FALSE
0,0,0,0,5,137,0,0.04,0,0,Oct,2,4,9,2,Returning_Visitor,FALSE
3,33,0,0,17,386.4166667,0,0.01,0,0,Dec,2,2,1,2,New_Visitor,FALSE
3,55,0,0,18,376.5,0.021052632,0.040350877,0,0.4,May,4,2,3,11,Returning_Visitor,FALSE
0,0,0,0,5,52,0,0.02,0,0,Mar,2,4,7,2,Returning_Visitor,FALSE
1,79,0,0,22,1017.166667,0.013043478,0.022318841,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE
16,485.9065934,2,19,42,753.6373626,0,0.011568627,31.63684138,0,Nov,2,2,1,8,Returning_Visitor,FALSE
7,645.6666667,0,0,25,1358.166667,0.007407407,0.022222222,0,0,Nov,1,1,1,1,Returning_Visitor,TRUE
19,739.1948718,1,8,114,4269.493146,0.001574803,0.016980377,8.466384757,0,Nov,2,2,2,1,Returning_Visitor,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE
5,80.66666667,2,278.25,4,233.375,0.022222222,0.02,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE
0,0,0,0,2,0,0.2,0.2,0,0.8,May,3,2,2,13,Returning_Visitor,FALSE
0,0,2,91.2,24,1017.775758,0.052564103,0.049224806,0,0,Nov,2,2,9,20,Returning_Visitor,TRUE
3,63,0,0,2,14.6,0,0.016666667,0,0,Oct,1,1,1,2,New_Visitor,FALSE
0,0,0,0,7,80,0.028571429,0.057142857,0,0,May,2,2,4,3,Returning_Visitor,TRUE
7,266.875,0,0,32,2092.5,0.010526316,0.026315789,23.5676355,0,Dec,2,2,1,1,Returning_Visitor,TRUE
0,0,0,0,8,143.2,0,0.029166667,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE
12,194.0362319,3,61.5,36,625.308112,0.011627907,0.032461962,0,0,May,3,2,1,1,Returning_Visitor,FALSE
3,53.5,0,0,82,3801.680397,0.010714286,0.03015873,0.906375967,0,Sep,2,2,1,4,Returning_Visitor,FALSE
0,0,0,0,22,848.8407143,0,0.00952381,0,0,June,2,4,3,2,Returning_Visitor,FALSE
0,0,0,0,2,29,0,0.1,0,1,Feb,2,4,4,2,Returning_Visitor,TRUE
8,760.9,3,206.1,36,2400.667778,0.008527132,0.02372093,0,0,Nov,1,2,7,2,Returning_Visitor,FALSE
2,58,0,0,7,101.8,0,0.011111111,0,0,Mar,3,2,8,2,New_Visitor,FALSE
3,62.14285714,0,0,23,1046.916667,0,0.004347826,17.37391304,0,May,2,2,7,1,Returning_Visitor,TRUE
0,0,0,0,10,279.3333333,0.02,0.025,0,0,Nov,3,2,9,2,New_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,4,1,1,Returning_Visitor,TRUE
0,0,0,0,3,29,0,0.066666667,0,0,May,2,2,1,4,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE
0,0,0,0,175,12634.62089,0.001156069,0.022134495,3.984110696,0,May,2,2,1,1,Returning_Visitor,TRUE
0,0,0,0,10,201.9166667,0,0.04,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE
0,0,0,0,37,582.2666667,0,0.021959459,0,0,Nov,2,2,5,2,Returning_Visitor,FALSE
0,0,6,270.3333333,11,160.5,0,0.004761905,0,0,Mar,2,4,1,8,New_Visitor,FALSE
2,202.8333333,0,0,11,613.8958333,0,0.030769231,3.728742569,0,Dec,2,2,1,2,Returning_Visitor,FALSE
6,87.7,2,60.5,24,448.1945887,0,0.005747126,0,0,Nov,2,5,1,8,New_Visitor,FALSE
2,41.5,0,0,22,1140.15,0.005555556,0.039814815,5.00765405,0,Nov,1,1,1,10,Returning_Visitor,FALSE
1,21,3,19,39,754.3194444,0.004651163,0.036124031,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE
1,109.8,0,0,17,418.8233333,0,0.001388889,0,0,Oct,2,4,1,3,New_Visitor,FALSE
0,0,0,0,10,262.6666667,0.02,0.08,0,0,May,1,1,1,3,Returning_Visitor,FALSE
5,79.33333333,3,242.0555556,17,1142.816919,0.006818182,0.018519814,62.16886364,0,Mar,3,2,6,2,Returning_Visitor,FALSE
5,47.07142857,0,0,58,1660.354762,0.003519062,0.018087558,12.59910233,0,May,2,1,1,3,Returning_Visitor,TRUE
2,24.2,0,0,3,52.4,0,0.04,0,0,Sep,2,2,3,5,New_Visitor,FALSE
7,268.4166667,0,0,41,1124.875,0,0.011904762,0,0,Nov,2,2,9,2,Returning_Visitor,FALSE
0,0,0,0,8,152,0.0375,0.070833333,0,0.6,May,3,2,1,2,Returning_Visitor,FALSE
1,10.1,0,0,10,256.1857143,0,0.007407407,46.84856664,0,Aug,1,1,2,2,New_Visitor,TRUE
0,0,0,0,2,0,0.1,0.2,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,5,883.6,0,0,125.8939091,0,Nov,2,2,4,2,Returning_Visitor,TRUE
1,28,0,0,12,408.5,0,0.018181818,0,0,May,1,8,3,3,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE
2,37,0,0,8,603,0.014285714,0.033333333,0,0,May,2,2,6,4,Returning_Visitor,FALSE
0,0,3,83,18,511.5,0.00952381,0.028571429,0,0,May,2,2,6,1,Returning_Visitor,FALSE
2,20.15,0,0,60,1521.15,0.003333333,0.015277778,16.43637285,0,Nov,2,4,1,2,Returning_Visitor,FALSE
2,5,0,0,0,0,0,0.066666667,0,0.8,May,1,1,8,5,New_Visitor,FALSE
0,0,0,0,58,2021.320833,0.005172414,0.031609195,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,11,660.8,0,0,33.83646892,0,June,2,2,6,1,New_Visitor,FALSE
0,0,0,0,65,2706.595238,0,0.022692308,0,0,Nov,2,2,1,2,New_Visitor,FALSE
10,155.8458333,4,155.375,128,4391.876232,0.008759124,0.022411525,0,0,Nov,1,2,1,2,Returning_Visitor,FALSE
0,0,0,0,19,295.8333333,0,0.010526316,0,0,Nov,2,2,2,2,New_Visitor,FALSE
0,0,0,0,20,419,0,0.01,0,0,May,2,2,5,4,Returning_Visitor,TRUE
10,156.8333333,2,14,51,865.6722222,0.007407407,0.019191919000000002,0,0,May,2,2,1,1,Returning_Visitor,FALSE
3,40,0,0,10,423.6666667,0,0.018181818,0,0,May,4,2,1,11,Returning_Visitor,TRUE
0,0,0,0,3,24,0.066666667,0.133333333,0,0,Mar,3,2,3,1,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,1,8,1,11,Returning_Visitor,FALSE
17,754.1095238,2,77,31,1021.619336,0.004545455,0.026479076,2.08053355,0,Mar,1,1,3,2,Returning_Visitor,FALSE
9,138.5666667,1,21.2,39,977.4128571,0.009756098,0.017615176,0,0,Oct,1,1,3,3,Returning_Visitor,FALSE
0,0,0,0,26,2021.4,0.007692308,0.030769231,0,0,Jul,3,3,1,4,Returning_Visitor,FALSE
3,22.83333333,0,0,115,2625.009524,0,0.004013317,0,0,Mar,2,5,6,1,Returning_Visitor,FALSE
0,0,0,0,13,1496.833333,0,0.015384615,98.13692308,0,May,2,4,6,4,New_Visitor,FALSE
0,0,2,22,41,979.375,0.004651163,0.009302326,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE
5,200.8333333,0,0,44,1909.080556,0.004761905,0.018253968,0,0,Dec,1,8,1,10,Returning_Visitor,FALSE
3,33,0,0,8,182.5833333,0,0.03125,0,0,Mar,2,4,6,3,Returning_Visitor,FALSE
10,154.7916667,2,7,49,1714.868651,0.013711002,0.055127258,1.456951523,1,May,1,1,1,2,Returning_Visitor,TRUE
0,0,0,0,19,1195.375,0.004210526,0.036090226,0,0,Nov,2,2,4,13,Returning_Visitor,FALSE
0,0,1,0,1,44,0,0.1,0,0,Mar,2,2,6,2,Returning_Visitor,TRUE
0,0,0,0,14,197.5,0.021428571,0.042857143,0,0.4,May,2,2,1,1,Returning_Visitor,FALSE
3,5,0,0,16,246.3933333,0.044444444,0.075925926,0,0,Oct,3,2,1,4,Returning_Visitor,TRUE
3,60.25,0,0,8,131.5833333,0.02,0.013333333,0,0,Nov,3,2,1,2,New_Visitor,FALSE
0,0,0,0,15,598.6,0,0.033333333,0,0,Jul,2,2,1,2,Returning_Visitor,FALSE
7,204.3875,4,187,61,776.4138158,0.015104167,0.016153274,0,0,May,3,2,6,3,Returning_Visitor,FALSE
5,194.3333333,2,38,71,2632.189286,6.94444e-4,0.008611111,0,0,Nov,4,2,1,2,Returning_Visitor,TRUE
0,0,0,0,29,488.4090909,0.014285714,0.02173913,0,0,Nov,1,8,1,11,New_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,2,3,Returning_Visitor,FALSE
0,0,3,121.25,89,3296.602091,0.00326087,0.017287492,0,0,Dec,1,1,4,2,Returning_Visitor,FALSE
5,65.5,0,0,27,354.5833333,0.014285714,0.023809524,0,0,Nov,1,1,8,1,Returning_Visitor,FALSE
3,238.05,5,1488,104,3275.87381,0.003030303,0.010822511,1.560184165,0,Nov,1,1,3,10,Returning_Visitor,FALSE
0,0,0,0,59,1560.601163,0.005172414,0.010673235,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE
1,74,0,0,21,744.8333333,0,0.01,0,0,May,2,2,1,2,New_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,6,1,Returning_Visitor,TRUE
0,0,0,0,9,1225.5,0.022222222,0.044444444,0,0,Mar,1,2,9,1,Returning_Visitor,FALSE
7,397.6309524,1,88.5,107,6449.457197,0.010353866,0.031510604,5.391767492,0,Nov,2,2,9,1,Returning_Visitor,FALSE
1,44.5,0,0,52,1300.041667,0.001960784,0.023193277,6.028854102,0,Nov,2,2,2,2,Returning_Visitor,TRUE
2,57,0,0,28,724.0666667,0.007407407,0.017283951,32.98533333,0,May,1,1,1,4,Returning_Visitor,FALSE
2,107,0,0,14,167.5,0.08125,0.108333333,0,0,May,3,2,1,2,Returning_Visitor,FALSE
8,131,0,0,32,5330.633333,0.008108108,0.051351351,0,0,Aug,2,2,2,1,Returning_Visitor,TRUE
16,244.2666667,1,0,101,4484.669445,0.008408408,0.024055759,3.50497054,0,Dec,3,2,2,10,Returning_Visitor,FALSE
1,0,0,0,3,321.5,0.05,0.1,0,0,Mar,3,2,2,1,Returning_Visitor,FALSE
0,0,0,0,9,1178.25,0,0.025,0,0,Nov,3,2,1,10,Returning_Visitor,FALSE
0,0,0,0,6,224,0,0.016666667,0,0,May,4,1,3,2,Returning_Visitor,FALSE
5,82.6,1,14.2,8,66.53333333,0,0.02,0,0,Aug,4,1,3,1,New_Visitor,TRUE
0,0,4,122.5,330,11208.35506,0.008042825,0.022913324,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,39,963.1666667,0.005405405,0.028828829,9.922972973,0.6,May,2,6,2,3,Returning_Visitor,FALSE
4,1347.75,0,0,22,3410.875,0.019871795,0.09,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE
